class,E_file,CreationYear,SizeOfInitializedData,DllCharacteristics,MajorImageVersion,CheckSum
0,5.899549566,2009,41472,320,6,114795
0,4.964648379,2005,24576,0,0,0
1,3.897463526,2009,0,0,0,0
0,5.830292299,2009,24576,0,0,113562
1,7.956345566,2012,519168,0,0,484151
0,6.373645769,2010,19456,320,0,97512
1,7.31396577,2008,1806336,0,0,0
1,7.757292271,2009,2977792,0,0,0
1,6.191601215,2010,36864,0,0,0
1,7.930549348,1992,4096,0,0,0
0,6.001317756,2012,14848,33088,6,103440
0,6.680260706,2012,47616,256,1,182637
0,6.20760846,2012,10240,33088,6,52627
1,7.714861683,2005,70144,0,0,0
0,3.769579122,2010,3237376,33088,0,4068095
0,3.679864278,2009,26112,1344,6,59069
0,6.349041507,2006,6656,64,0,51840
0,4.062481497,2008,79872,1344,0,107441
1,4.61653314,2011,338432,0,0,0
0,7.796365078,2012,792576,33024,0,3520712
0,6.215910681,2012,53248,33088,6,112861
0,5.184797324,2006,13312,1024,8,84928
0,6.326384183,2012,537600,33088,6,727050
1,7.129356718,2001,50176,32768,2,264730
0,6.211488246,2009,4608,320,6,75747
0,7.003874575,2009,1321984,320,9,3804192
1,5.751816353,2012,13824,0,0,207916
1,6.969238656,2012,10752,0,0,147493
0,6.456837504,2006,151552,64,0,314184
1,7.641789239,2010,84992,1088,0,122200
0,6.262679787,2006,90112,0,0,0
0,5.026461256,2008,15872,1344,0,86687
0,6.025484548,2010,6144,320,6,82016
0,7.188610656,2009,227840,34112,0,551737
0,5.636158913,2012,7680,33088,6,74981
1,6.489178603,2011,47104,33792,0,107173
0,5.803610778,2012,9728,33088,6,82373
1,7.727883884,2003,8192,0,0,0
1,4.638209536,2010,249856,1024,0,302009
1,7.283820742,2011,126976,0,0,0
0,6.609492649,2006,33280,64,0,300239
1,7.604974011,2010,88576,1088,0,108252
0,5.347110041,2011,6144,1344,6,57590
0,5.507715705,2012,6144,33088,6,20458
1,7.723515642,2012,43520,0,1,117014
1,5.967373037,2013,24576,0,0,0
0,6.778594786,2011,48640,0,0,245130
1,7.880629613,2012,413696,0,0,0
1,7.815886902,2011,205824,33024,0,62287
0,6.343965752,2012,56832,33088,6,108323
1,5.015401306,2012,33280,0,0,326581
0,5.212037058,2009,2048,1344,9,56657
0,5.763535583,2012,285696,256,0,357919
0,5.554316708,2010,8192,1344,0,208133
1,5.651079425,1970,3072,0,0,0
0,6.636529119,2012,131072,64,0,709860
1,7.264340557,2005,55296,0,0,0
1,5.937941481,2012,28672,0,1,402054
0,5.676447269,2001,118784,0,0,0
0,5.990762324,2010,6656,320,6,54282
1,7.576695609,2005,122880,0,0,0
1,7.800830192,2009,2402816,0,0,0
1,4.134153293,2010,61440,0,0,0
1,7.649426738,2010,84480,1088,0,138428
1,5.080001458,2011,10752,32768,0,53538
0,6.173435443,2012,68096,33088,6,136342
1,7.663483673,2010,84480,1088,0,148491
0,4.873409722,2006,32768,0,0,109530
0,5.925268508,2009,77824,1344,6,88721
0,4.777229326,2003,101376,1024,0,152806
1,7.75137432,2011,4096,0,9,134
0,6.397549462,2011,165376,0,0,477742
0,6.52612964,2009,72704,0,0,314332
1,7.647138185,2010,85504,1088,0,142337
1,6.211502897,2011,4096,32768,0,83400
1,6.877228493,2010,133120,33792,0,172714
0,5.548224887,2010,1474560,0,0,1647384
0,3.570168893,2006,40960,1024,0,0
1,5.360858595,2011,8192,0,1,144847
0,5.962632311,2012,47616,33088,6,84314
0,7.999739965,2005,6144,33792,5,13184036
0,6.488810433,2009,18944,320,6,465501
0,6.073654661,2009,43008,320,6,168706
1,7.192923428,2012,13312,0,0,0
1,5.762213999,2011,11776,0,0,0
0,4.441545571,2012,8192,1344,0,45049
0,6.317737949,2012,6144,1024,0,33338
0,5.911917398,2012,2048,34112,0,157217
1,5.531542481,2010,4608,0,1,66935
0,5.215930473,2012,11776,33088,6,92056
0,7.996101998,2005,6144,33792,5,1994148
0,5.877875976,2012,52224,33088,6,164818
0,6.787173946,2009,206336,320,6,1927960
1,6.901331839,2011,122880,0,0,0
0,6.714023249,2012,397312,0,0,2096502
0,4.031897538,2008,8192,1344,0,39492
0,5.082599995,2002,1536,0,0,39583
0,5.671971699,2012,8192,33088,6,62768
1,7.640714707,2010,84992,1088,0,144551
0,4.816311746,2012,6144,33088,6,51579
0,6.573598338,2012,3072,34112,0,291758
0,6.032227632,2011,24576,0,0,208769
1,5.74642573,2012,33792,256,0,0
0,6.694466238,2012,26112,33088,6,258177
1,7.674402696,2009,20480,33088,2,0
0,3.59644842,2011,14848,1344,6,76104
0,5.907294065,2010,7680,1024,0,59484
1,7.799450865,2008,1798144,32768,0,372913
0,4.439750431,2009,6184960,320,6,6332212
1,7.600170132,2011,11776,0,0,375743
0,6.069229882,2012,139776,33088,6,268335
1,6.124691987,1992,16384,0,0,0
0,7.005028916,2012,97280,33088,6,125263
0,6.672495019,2012,96768,64,0,252785
0,6.525556087,2002,110592,0,0,399664
0,6.708947415,2010,108544,320,6,1887866
0,6.36329473,2006,3584,64,0,37344
1,5.436701699,2003,16896,0,0,93065
1,6.480247949,2012,341504,0,0,428306
0,6.318974642,2009,30720,320,0,157046
0,6.448766052,2012,8192,0,0,37232
1,6.79439782,1998,57344,32768,5,81629
1,7.845771457,1992,4096,0,0,0
1,5.653983417,2011,14336,33856,0,49065
0,6.637665305,2012,14336,320,0,85989
0,6.374956353,2012,94208,0,0,616886
1,7.38166043,2004,36864,0,0,74799
0,4.963565009,2002,20480,0,0,94809
1,5.64553833,2011,102912,33792,0,162530
0,3.245260522,1999,10752,0,0,0
0,6.267770314,2012,271872,33088,6,74241
0,7.421224597,2006,136704,1088,0,171609
1,7.049092775,2005,103424,0,5,0
0,5.572396568,2011,9216,1344,6,76879
0,6.415308874,2012,37888,34144,0,156132
0,6.371531403,2011,2560,1344,6,25158
0,5.933073547,2012,9216,1024,0,27378
1,5.476464247,2011,3072,34112,0,18529
0,6.065804441,2012,9216,33088,6,44940
1,7.423523816,2011,106496,0,0,120490
0,5.764449138,2008,4096,1344,0,66530
1,7.639003437,2010,84480,1088,0,137227
1,7.953355832,2004,107008,0,0,0
1,5.730621262,2010,36864,0,0,0
1,5.805067875,2005,32768,0,0,125942
0,3.755797361,2009,3072,1344,6,36213
1,7.60299129,2010,89088,1088,0,101371
1,6.37502365,2010,280064,0,0,294304
0,6.52497397,2007,28672,0,0,174673
1,7.478190245,2012,409600,0,0,0
0,6.428030106,2007,174592,320,9,1077570
0,2.03346081,2010,57344,0,0,0
0,5.113032876,2012,8192,1344,0,103666
1,6.406811204,2011,48640,33792,0,104841
1,7.627925952,2010,88576,1088,0,100977
0,7.910247133,2012,60416,0,0,669512
0,7.97967687,2007,31823360,256,0,31895461
0,6.213353758,2009,9728,320,6,60175
1,5.354493853,2012,59392,0,1,123538
1,5.193239609,2011,10752,32768,0,63071
1,5.346026909,2011,17408,32768,0,69725
0,6.965863776,2011,2375680,0,5,0
0,6.301495022,2012,164864,33088,0,385655
0,3.606799435,2009,2048,1344,6,19667
0,6.25779789,2012,13312,33088,6,117689
1,7.494532466,2012,21504,32768,0,74864
0,4.681074277,2008,4608,1344,0,0
0,5.556753747,2011,65536,0,0,249949
0,6.320412206,2009,28672,0,0,1792532
0,3.168336096,2010,3112960,33088,0,3456541
0,6.279097298,2012,1007616,0,0,4059568
0,6.301327026,2006,815104,0,0,1432556
0,7.986126997,1992,22016,32768,6,0
1,7.919818818,2005,4096,0,10,0
1,7.745073435,2005,81408,0,0,0
0,6.496625656,2012,61440,33088,6,309109
1,6.906436531,2005,190976,0,5,466948
1,6.33991295,2011,78336,33792,0,105418
0,6.403067635,2009,307200,0,0,0
0,6.553604152,1999,839680,0,0,0
0,5.924645401,2054,45056,0,0,0
1,7.606912262,1992,20480,0,0,0
0,6.035870156,2010,7168,1024,0,72171
1,4.780795009,2011,26112,32768,0,103126
1,7.978956817,2011,4096,0,8,0
0,6.162590774,2012,101888,33088,6,1205779
1,7.376075082,2012,11264,0,0,366457
0,6.002726769,2012,12288,33088,6,118313
0,6.511206715,2012,67072,33088,6,593949
0,5.499810251,2012,9216,1024,0,58010
1,7.836652652,2011,4096,32768,4,15
1,7.788108757,2011,4096,32768,4,15
0,5.987946282,2010,151552,0,0,372005
1,7.834174534,2004,4096,0,5,0
1,7.732556616,2012,333616,0,0,407235
1,7.802936771,2005,4096,0,5,0
1,6.313661948,2012,86016,0,0,0
0,5.72816517,2012,768000,320,0,1092536
1,7.90180157,2004,67584,0,0,0
0,6.343756067,2012,19968,33088,6,151121
1,7.829278641,2011,4096,32768,4,65
0,6.442827147,2012,242176,320,0,488646
0,4.493499223,2012,69632,1344,6,118551
0,5.860525099,2011,1536,34112,0,302949
0,5.140730493,2008,20480,0,0,86903
1,6.737635946,1992,19456,0,0,0
1,5.975640309,2005,16384,1024,0,77741
0,6.101717756,2011,10752,0,4,87277
0,6.200458924,2010,5632,1024,0,40173
0,6.48547058,2012,1008128,33088,6,1952019
1,7.377229673,2011,151040,0,0,212418
1,7.904972316,2011,4096,32768,4,0
1,7.362105326,2011,75264,32768,0,116598
1,6.365615503,2012,6144,0,0,324397
1,6.993229118,2012,151552,0,1,216737
0,5.96431491,2011,116736,33088,0,283224
0,6.034487747,2010,6656,320,6,93028
0,6.393664621,2005,335872,0,0,0
1,7.662507146,2008,4096,0,7,0
0,5.245266953,2006,24576,0,0,112280
1,7.6296201,2010,88576,1088,0,150835
1,4.438322024,2011,35840,32768,0,115964
0,5.957922571,2012,49152,0,0,164972
1,7.567073578,2012,28672,0,0,0
1,7.983051364,1970,233984,0,0,4294967295
0,6.992285121,2012,164864,0,0,205085
0,6.211984349,2009,73728,0,0,277969
0,5.696597384,2012,2048,34112,0,91993
1,5.533272032,2012,36864,0,0,0
1,5.461380508,2013,1536,34112,0,0
0,7.696772955,2012,329728,33088,6,368912
0,6.434200914,2010,16896,33088,0,96446
0,6.31426619,2012,4608,0,0,28464
1,7.917954042,2006,4096,0,5,0
1,5.718330125,2004,28672,0,0,111992
1,4.5696056,2010,14336,0,0,0
0,4.679023553,2009,4096,320,6,39945
0,6.316178847,2012,52224,320,0,173624
1,7.944075819,2011,13824,0,0,0
0,7.142849123,2012,78848,33088,6,146528
1,5.884765224,2011,7168,32768,0,77968
1,7.838520188,2011,4096,0,4,117
1,5.835555258,2011,7168,32768,0,60225
0,6.183654479,2011,16896,320,6,107026
0,4.5753713,2012,6144,33088,6,28873
1,7.867383912,2012,12288,0,0,43742
1,7.431756605,2010,71680,32768,0,98496
1,5.664580594,2011,12288,32768,0,81475
1,7.637469315,2010,84992,1088,0,100159
0,3.509668299,2009,14336,1344,6,61507
1,7.805794331,2011,204288,33088,0,88601
0,6.161423445,2009,7680,320,6,43526
0,5.670007296,2012,2048,34112,0,104039
1,6.348795361,2012,177152,256,0,0
0,5.578564392,2005,81920,0,0,219976
1,6.193569784,2010,36864,0,0,0
0,6.523391086,2012,7168,33216,6,27162
0,4.342843219,2009,3072,320,6,40330
0,5.689324838,2012,215040,33088,6,242696
0,6.20037338,2009,2836480,1344,6,2893175
1,6.142385174,2011,1536,34112,0,0
1,7.544232217,2012,110592,0,0,0
0,5.880935902,2012,18944,33088,6,125637
1,6.108460437,2011,11776,0,0,0
0,5.227838536,2009,4608,33088,6,36529
1,7.618810221,2010,85504,1088,0,115015
1,7.65882631,2011,97792,33024,0,192682
0,6.373879561,2012,10240,33216,6,44968
1,7.812629698,2011,696320,0,1,833029
1,4.635361627,2012,1542656,34112,0,0
1,6.505990827,1992,51712,0,0,0
0,6.500563748,2012,25088,33216,6,125145
0,5.730520339,2012,10240,1024,0,32709
1,7.603234513,2009,2188288,64,0,507364
1,5.580800483,2011,16384,0,1,249111
0,6.553624802,2003,154624,0,7,1112320
0,6.529348878,2007,28672,320,9,583520
1,7.587635887,2005,127488,0,0,0
0,6.561271278,2005,28160,0,5,232019
0,6.207966355,2012,11776,33088,6,101492
1,7.972652283,2011,4096,0,10,170508
0,6.187673007,2007,32768,0,0,141126
0,5.949937258,2012,12800,33088,6,52733
0,3.487006731,2003,1024,1280,0,18135
1,7.785932009,2012,8192,0,0,0
1,7.876329736,2011,26624,0,0,0
0,5.696388551,2009,393216,320,0,712536
0,6.41643268,2010,69632,320,6,979398
0,5.980050494,2012,73728,33088,6,132532
1,6.344518682,2011,69632,0,0,127896
0,5.477554388,2010,8192,1024,0,26974
1,6.881546513,2012,3072,34112,0,0
0,5.647283828,2012,9728,33088,6,28006
1,7.746702217,2011,344064,0,0,406116
0,6.03745608,2010,7680,320,6,136355
0,6.284837969,2012,32256,33088,6,106446
1,7.466986194,2011,20992,32768,0,106623
1,7.489224036,2012,210944,0,0,249348
0,6.103308718,2012,36864,33088,6,72892
0,5.111611517,2002,1536,0,0,0
0,5.743580938,2012,58880,33088,0,132830
0,6.961777765,2011,63488,34112,0,455808
0,5.854205583,2012,6144,320,6,33902
0,6.505412105,2012,31744,320,0,107176
1,7.167749579,2011,2039808,0,0,0
1,7.476832412,2005,173568,0,0,392014
0,6.341926777,2012,159744,320,6,1023762
1,6.591240454,2010,88064,33792,0,111609
0,6.183926517,2012,30208,33088,6,240328
0,6.564738062,2012,32768,320,0,118757
1,7.367275047,2011,1536,34112,0,0
1,6.630463972,2011,61440,256,0,0
1,5.819956739,2011,8704,0,0,0
1,7.503858564,2013,512,3,0,0
1,7.733391303,2009,16384,0,4,0
0,6.653381369,2006,176128,0,0,637608
0,6.412983639,2011,65024,0,4,248798
1,7.815186634,2007,4096,0,6,1008
0,6.057007938,2012,9216,1024,0,41587
1,7.880177988,2010,246272,0,0,0
1,7.640086913,2010,89088,1088,0,104723
0,6.395648293,2012,75776,256,0,303010
1,6.373060689,2011,81408,33792,0,146988
0,5.710172458,2012,2048,34112,0,49021
0,2.697976068,2010,12288,0,0,0
0,7.999639081,2005,6144,33792,5,9055122
0,6.254444293,2012,154112,0,0,545940
0,3.08690387,2001,36864,0,7,0
0,7.060722004,2012,116224,33088,6,157004
1,6.991238457,2005,23040,0,0,0
0,6.40525708,2010,20992,320,0,94936
0,5.631756473,2012,2560,34112,0,41413
1,7.081430755,1992,12288,0,0,0
1,4.482953373,2012,28672,0,7,263770
0,6.324107584,2010,107008,33088,0,298169
0,4.172257472,2010,16384,0,0,90094
0,4.7085804,2010,28672,0,0,0
1,5.345066965,2011,14336,32768,0,0
1,7.990603411,2010,147456,32768,0,0
0,6.177451474,2006,61440,0,0,176854
0,5.699202412,2009,8192,1344,0,185233
0,6.498190164,2012,62976,320,0,250583
0,6.628308602,2011,1699840,0,0,2690849
1,6.276407624,1992,65024,0,0,0
1,7.733500645,2007,4096,0,7,0
1,6.057684547,2012,19968,0,0,0
0,6.901529938,2006,270848,64,0,1048032
0,6.138627932,2012,26112,33088,6,111922
1,7.181097251,2011,102400,0,0,91978
0,5.582173974,2012,8704,32832,6,51522
1,7.417961401,2010,71680,32768,0,127562
0,3.673940138,2009,2560,1344,6,14528
1,6.362426648,2012,30208,0,0,0
0,4.003553604,2010,12288,0,0,0
0,6.106573958,2010,2048,34112,0,68612
0,7.998835596,2005,6144,33792,5,4058253
0,6.352171386,2012,139264,0,0,532204
0,6.153438409,2012,200704,0,0,599168
1,5.632961648,2011,8192,0,1,167224
1,7.646216918,2010,85504,1088,0,112807
0,6.264424623,2012,52224,33088,6,127902
0,6.565135062,2012,740864,32832,6,778850
0,6.618512274,2012,219648,33088,6,969830
0,6.344589967,2006,4608,1024,0,36168
1,5.176947308,2009,140288,0,0,0
1,7.773495162,2012,245140,0,0,391133
0,6.55635967,2012,1069056,32960,6,2135699
0,5.846005817,2012,9728,33088,6,67142
1,7.910172186,2011,4096,0,9,0
0,6.493772826,2006,65536,0,0,192652
1,6.910081082,2005,40960,0,0,0
0,6.721782058,1999,103424,0,0,0
1,7.687339211,2011,8704,0,0,389093
0,3.496465576,2008,1536,1344,0,0
1,7.916398477,2007,765952,33088,0,904276
1,7.759212396,2011,4096,0,8,134
0,6.661050083,2012,151552,1024,0,1089528
0,6.585596004,1999,134144,0,0,492052
0,6.239851103,2012,70144,256,0,170550
0,5.622914695,2012,24576,0,0,114994
0,6.381066231,2010,118784,0,0,660438
1,7.706130786,2011,398848,32768,1,446332
1,7.831136768,2010,335872,0,1,397149
0,5.029807024,2011,36352,1344,6,71595
1,7.417789743,2007,5410816,0,0,0
0,6.700873038,2008,7168,320,9,55854
1,7.763174871,2011,171520,0,1,90075
1,7.676395701,2012,397312,0,0,0
1,7.714024795,2033,4096,0,0,0
1,6.981667369,2010,155648,0,0,0
0,3.796370344,2009,45056,1024,0,60601
0,6.292753475,2009,81920,0,0,234430
0,6.384180575,2012,64000,33088,6,114590
0,6.050324318,2012,62976,33088,6,339521
1,5.865667278,1992,13312,0,0,89712
1,5.994140398,1992,13824,0,0,54801
1,7.266680087,2011,176128,0,0,0
0,6.592549586,2005,16384,0,5,129483
0,6.09197731,2012,110592,33088,6,189206
0,3.62856089,2009,51712,1344,6,72474
1,5.240133333,2011,3072,33088,0,0
1,7.604460982,2010,114176,0,0,151063
1,7.954735492,2004,73216,0,0,0
0,5.337073102,2012,59904,33088,6,95176
0,5.396998124,2012,7168,33088,6,44894
0,6.10263987,2009,184832,320,6,336596
1,7.816631968,2012,325570,0,0,351721
0,7.999890814,2009,3584,32768,5,109384461
0,6.60071503,2004,114688,0,0,427327
1,5.396250686,2005,24576,0,6,0
0,6.553017811,2009,306688,320,6,1456407
1,7.554658886,2005,114688,0,0,0
0,5.845250942,2012,15872,33216,6,87488
0,6.80009425,2009,188416,0,0,426136
1,7.868936536,2006,4096,0,9,0
0,6.697861964,2006,22528,64,0,202149
0,6.389199121,2012,8192,33216,6,51051
1,7.662949949,2004,4096,0,9,0
0,6.057431677,2009,61440,0,0,192848
0,5.457791237,2012,228864,33088,6,295791
1,6.947838241,2005,20480,0,0,0
0,6.117628017,2012,68096,33216,6,379071
0,3.493854108,2009,6656,1344,6,53942
0,5.513057738,2007,230912,320,9,328436
1,6.436655548,2011,73728,0,0,0
0,4.991560476,2012,3556352,33088,6,4341763
0,7.999102118,1992,16896,32768,0,0
1,7.980938517,2011,4096,0,5,0
1,7.626740766,2010,88576,1088,0,149206
0,6.411016815,2012,27648,320,0,115732
1,7.778543369,1992,4096,0,0,0
1,7.692030645,1992,28672,0,0,0
1,7.601252324,2010,89088,1088,0,117810
0,6.67037259,2012,186880,33088,6,291151
1,6.867009326,2005,19456,0,0,0
0,6.247726281,2012,12800,320,0,38367
1,6.746602905,2011,48128,33024,0,0
1,4.356990075,2006,113152,0,0,21905
0,5.819401325,2012,362496,33088,6,454739
1,6.103099342,2011,7168,32768,0,101853
0,6.148157675,2012,1536,34112,0,50842
1,7.030533237,2010,65536,33792,0,109837
1,7.244167856,1970,409600,0,0,0
0,6.253848407,2012,14336,33088,6,123178
1,7.188080559,2009,20480,0,0,129317
0,6.46921183,2012,151552,0,0,1377900
0,4.353878072,2006,10752,1024,0,72212
0,6.27571327,2012,19456,33088,6,186025
0,5.512743441,2012,7168,33088,6,74081
0,5.595927817,2008,7680,1344,0,40421
0,7.032612537,2012,123904,33088,6,265759
1,5.291726634,2012,2560,32768,0,30403
1,6.909957454,2008,12288,0,1,85428
0,5.305225681,2012,5632,33088,6,54438
0,6.430208792,2009,37888,320,6,172094
1,7.241831038,2012,18944,0,0,340722
0,6.395959541,2011,117248,320,10,809634
0,5.250753126,2012,536576,0,0,935234
0,6.23112831,2011,13312,33088,0,59691
1,7.709962588,2006,4096,0,8,0
0,3.618284496,2010,3180032,33088,0,3865494
1,6.852753702,2010,4096,0,1,81545
0,4.691910948,2006,29696,64,0,64660
0,6.415965899,2012,144384,0,0,916650
1,7.869511759,2004,4096,0,8,0
0,6.663396171,2006,198656,64,0,105489
1,7.637929454,2010,88576,1088,0,144712
0,6.355747962,2010,126976,0,0,242894
0,6.187107614,2009,5632,33088,6,33688
1,7.644220372,1992,55296,0,0,0
1,6.000079209,2011,1536,0,0,60487
1,7.816639663,2012,325570,0,0,351977
1,7.600155986,2011,11776,0,0,375742
1,5.607337533,2010,5632,1024,0,27862
0,6.504322986,2011,172032,0,0,870629
0,6.328046552,2054,28672,0,0,0
0,5.810521165,2012,33280,33088,6,49420
1,7.937541561,2011,8704,0,0,357466
0,5.884161716,2012,2560,34144,0,211372
0,6.321866253,2010,77824,0,0,263088
0,3.906189088,2009,2048,34112,0,15457
1,7.60015594,2011,11776,0,0,375997
0,5.685449196,2010,8192,1344,0,270510
0,4.972176477,2012,6144,33088,6,38253
1,7.861074852,2006,4096,0,5,0
0,6.145131777,2012,9216,33088,6,56506
0,6.755164919,2006,46592,64,0,187859
0,6.465358414,2012,69632,33088,6,120943
0,6.400870461,2009,202752,320,10,1238500
0,6.710588923,2012,221184,0,0,549579
0,6.775960789,2012,147456,32768,0,434009
1,7.826558266,2011,35840,0,0,247129
0,5.143123726,2012,5632,33088,6,50200
0,6.273064581,2007,66048,33088,9,334377
1,7.803215004,2010,4096,0,0,0
1,6.68117351,2011,3072,32768,0,93301
0,4.058418915,2005,8192,1024,8,26938
1,7.770483789,2005,872189,0,29137,0
0,6.374557807,1992,483328,0,0,1164977
1,4.737698024,2010,13824,0,0,0
1,7.74563703,1992,4096,0,0,0
1,6.687698949,2012,19456,33024,1,0
0,6.433880947,2012,171008,320,0,492315
1,6.694416061,1992,102400,0,0,0
0,6.448726224,2012,12800,33088,8,101638
0,6.130435755,2012,1536,34112,0,103194
0,6.295515118,2012,114688,0,0,456052
0,5.587580115,2003,31232,0,0,120236
0,6.359820699,2009,503808,0,0,1245501
0,5.602874758,2012,95232,33088,6,62928
0,6.483443161,2005,86016,0,5,512221
0,6.319978177,2011,17920,320,6,101197
0,5.931275343,2009,1897472,32832,6,2631818
1,7.095485353,2005,68608,0,0,0
0,6.345540968,2012,19968,320,0,62931
1,6.178077182,2013,290304,32768,0,0
1,7.574756566,2011,249856,0,1,86833
0,4.830669576,2010,8192,1344,0,121454
0,6.686877084,1992,110592,0,0,596745
0,6.790364545,2012,389632,33088,6,892056
0,6.389506738,2012,11776,33088,6,85464
1,6.86495794,2005,34816,0,0,0
0,4.578026874,2012,54272,33088,6,107445
1,6.176314502,2011,9216,32768,0,53132
0,4.934040024,2006,1646592,64,0,3263637
1,7.030425064,2010,65536,33792,0,91624
0,6.592631332,2012,2560,33024,8,84701
0,5.950872859,2010,102400,0,0,525617
0,5.486250933,2012,11776,33088,6,107879
0,5.482076867,2012,9216,1024,0,39148
0,6.347188296,2012,642560,33088,6,1065314
1,7.305650439,2010,18432,34112,6,67664
0,6.582681917,2006,2511872,0,5,6036633
1,7.510040513,1992,250880,0,0,0
1,7.619710294,2010,85504,1088,0,131015
1,2.127054242,2010,8192,0,8,74608
0,6.235727351,2006,5632,1088,0,77449
1,7.699965851,2011,448000,32768,1,497165
1,6.5559759,2012,12288,0,1,229332
0,6.029088742,2012,16384,33088,6,70660
1,7.649002044,2010,85504,1088,0,122497
0,7.308197259,2012,579584,33088,6,672966
0,5.601572584,2012,61440,33088,0,122911
1,7.821270167,2011,4096,32768,4,71
0,6.14138981,2012,24576,33088,6,225584
1,7.788579614,2009,2961408,0,0,0
0,7.741997846,2008,19968,0,0,295453
0,5.861753407,2012,12288,33088,6,50028
1,6.555200184,2012,192512,0,0,825223
0,5.856302646,2010,331776,0,0,497994
0,6.674738302,2010,117760,320,6,1616157
0,7.434287658,2009,544256,1344,6,606494
1,6.289440277,2011,48640,33792,0,76779
0,5.748640394,2012,10240,33088,6,74061
0,5.727821373,1999,21504,32768,5,248973
0,5.079072587,2012,6656,33088,6,20068
0,7.601399565,2011,152576,1344,6,168642
1,6.685005494,2010,14336,33024,1,0
0,3.57760979,2009,2048,1344,6,59210
0,6.421780041,2012,113664,0,0,644264
1,7.735387546,2016,83968,0,0,0
0,6.19565728,2009,12800,320,6,88343
1,7.763087416,2012,205029,0,0,0
0,6.15701913,2010,57344,0,0,192052
0,6.603839674,2012,60928,64,0,215688
0,6.869283978,2010,1605632,0,0,1841369
1,7.654830756,2011,192512,0,0,0
1,7.624471031,2010,88576,1088,0,100290
0,6.594902417,2012,15360,320,0,70671
1,6.520871556,2011,47616,33792,0,77305
0,6.161054975,2009,5632,33088,6,42739
1,5.853461074,2010,36864,0,0,0
0,6.619372797,2006,2113024,64,21315,16923452
0,6.333938651,2006,21504,64,0,79792
0,4.347875163,2009,3072,320,6,45301
1,6.856834899,2005,35840,0,0,0
1,4.618349893,2011,34816,32768,0,97148
1,5.668485268,2010,36864,0,0,0
0,5.623007526,2012,13824,33088,6,82306
1,6.477569319,2011,47616,33792,0,105595
1,6.341877015,2011,28672,0,0,149170
0,6.353670772,2012,66560,256,0,251042
1,7.957858698,2004,126976,0,0,0
0,4.524152501,2012,8192,34112,0,0
1,7.619822015,2010,85504,1088,0,102343
1,5.061439479,2011,36864,0,0,0
0,6.529140991,2009,65536,0,0,240419
1,6.714816556,2010,97792,32768,0,90973
1,6.548127935,2011,16896,33024,1,0
1,7.653124427,2010,84480,1088,0,147443
0,5.066200603,2012,7168,33088,6,39673
0,6.365119426,2010,7680,0,0,58866
1,7.61295702,2010,89088,1088,0,151320
0,7.940234721,2010,16228352,0,0,16337015
1,7.713065197,2008,1344000,0,0,0
0,5.377824529,2012,8704,33088,6,19739
0,2.187952479,2009,12288,320,6,73659
1,6.113697326,2011,91648,0,0,0
0,3.681435463,2012,75264,1280,0,137727
1,7.101226605,2010,19968,0,1,58231
0,6.539886417,2003,155648,0,7,1084340
0,4.67634832,2010,8192,1344,0,98725
1,5.682427755,2010,89088,0,0,0
1,5.646724573,2011,102912,33792,0,126724
1,7.666407417,2010,123904,0,0,168920
1,5.688858716,2012,12800,0,0,0
1,7.564687311,2012,262144,0,0,0
1,5.648154255,2009,36864,0,0,0
0,5.632041544,2010,8192,1344,0,518355
0,6.811187968,2010,195584,320,2,975055
0,4.773851223,2012,5632,33088,6,33390
0,6.577308433,2005,34816,32768,8,226608
0,7.951454206,2012,10518528,0,0,10763773
0,5.474589999,2012,9728,33088,6,36441
0,5.294218522,2012,5148672,0,0,6028067
0,2.851589397,2009,16384,0,0,34009
1,7.627591268,2005,103936,0,0,0
0,6.518909124,2009,5120,0,0,50401
1,5.924582184,2003,45056,0,0,119411
0,6.095820627,2012,53760,33216,6,105351
1,7.925664613,1992,4096,0,0,0
0,6.07396677,2009,40960,320,6,129328
0,6.30077228,2012,64000,33088,6,87398
1,7.657903423,2010,84480,1088,0,97419
0,4.477650911,2006,38400,0,12,106734
1,7.333925137,2011,189440,32768,0,295192
0,6.124040763,2012,18432,256,0,77355
0,6.380894614,2008,270336,0,0,0
1,7.981022395,2011,1433600,0,5,3104836
1,6.015937805,2011,121344,0,1,146740
1,7.952448619,2011,1853440,0,0,0
0,6.42207498,2012,15360,33088,6,185419
0,6.272112648,2012,2048,34112,0,142805
0,7.662188653,2010,491520,1024,0,510333
1,6.962619356,2005,22528,0,0,0
0,6.802624452,2012,194048,33088,6,347039
1,7.880441974,2008,4096,0,8,0
1,7.85801332,2010,11776,0,0,88427
0,6.331476407,2012,3072,320,0,44046
0,5.57537813,2012,8704,33088,6,73443
1,5.486207692,2009,79872,0,0,0
1,7.414238524,2012,430080,0,0,499100
0,6.506136014,2012,62464,320,0,245197
0,4.285637479,2001,8192,0,0,0
0,7.999983486,2012,445952,34112,6,0
0,4.983024756,2012,44032,1280,0,112922
0,5.340259594,2003,28672,0,0,111856
0,5.661679576,2007,53248,0,0,82565
1,7.990587899,2011,1838592,0,0,0
1,6.046995052,2011,7168,32768,0,101157
0,6.545775386,2012,202240,320,0,886728
1,7.712315442,2009,2592768,0,0,0
1,5.644990171,2011,102912,33792,0,158487
0,5.789703171,2010,651264,1344,0,5310201
